13.2498,11.8129,15.5636
13.9958,12.6685,16.0512
18.8139,16.3295,23.1116
19.5853,16.9285,24.2339
16.0298,13.8862,19.7575
24.5694,22.5366,27.6137
31.8665,33.6056,29.9708
21.2717,19.0736,24.759
23.1285,20.5568,27.3031
18.8139,16.3295,23.1116
19.5853,16.9285,24.2339
23.6103,21.1067,27.6137
18.5744,16.5545,21.8298
14.6019,12.8108,17.6115
16.0732,13.9189,19.8233
19.3969,16.8906,23.6941
21.2717,19.0736,24.759
24.5694,22.5366,27.6137
23.3561,20.7102,27.6779
31.8665,33.6056,29.9708
18.4503,16.1041,22.4473
21.2717,19.0736,24.759
31.8665,33.6056,29.9708
23.1285,20.5568,27.3031
24.6167,22.5014,27.8123
21.9087,19.4876,25.831
26.111,23.5267,30.1602
26.6766,24.4504,30.0171
24.455,22.3548,27.6273
14.801,12.6296,18.7387
14.694,12.5134,18.6704
21.5478,19.1601,25.4195
21.1909,19.1222,24.4199
23.9629,21.4659,27.9345
21.6762,19.6,24.9
20.1989,17.8951,23.9706
22.01,19.3651,26.4203
19.2743,18,21.1
19.3134,17.3012,22.5138
16.4158,14.3609,19.8951
15.5721,13.7609,18.5574
17.7911,15.9536,20.7059
14.4531,12.5909,17.6421
18.8139,16.3295,23.1116
18.8139,16.3295,23.1116
14.6019,12.8108,17.6115
28.5814,30.117,26.9047
19.9348,18.154,22.6504
22.1933,19.9499,25.7295
18.8139,16.3295,23.1116
18.8139,16.3295,23.1116
23.0279,20.7495,26.5975
18.0237,15.9536,21.421
16.5214,14.637,19
16.5819,15.1221,18.8
17.5048,15.0703,21.8114
13.8261,11.6594,17.8892
14.5597,12.3842,18.5403
13.7664,11.8218,17.2306
14.6215,12.6551,18.0493
14.3297,12.5261,17.3902
17.0724,15.0462,20.4361
14.3862,12.5134,17.607
18.5244,16.4427,21.9154
28.5814,30.117,26.9047
19.9551,18.117,22.7798
22.4466,20.0948,26.1934
17.8356,15.9536,20.8405
20.7029,18.3746,24.4967
21.8504,20.3,24.1
12.3446,10.7,15.2
20.1868,17.9691,23.7728
18.668,16.9285,21.3493
14.1849,12.5134,16.9525
12.7808,11.5002,14.7942
11.7837,10.8763,13.1217
28.5814,30.117,26.9047
19.9348,18.154,22.6504
22.1933,19.9499,25.7295
23.7124,21.7524,26.6469
20.7901,18.5608,24.3673
25.7641,23.6674,28.8926
23.6941,22.0663,26.0421
14.2773,12.3522,17.6369
14.3012,12.3968,17.607
18.6274,16.328,22.5
17.5,14.9761,21.5
23.0694,20.8185,26.5822
22.9449,20.8185,26.218
20.7233,18.927,23.4426
18.0716,16.1041,21.2439
20.3167,18.6,22.9
23.4383,21.0978,27.1148
18.8136,16.7042,22.2474
21.3207,18.8536,25.3798
27.7244,27.749,27.6943
18.5435,16.6294,21.5792
18.5435,16.6294,21.5792
15.4896,13.5947,18.6704
14.8472,12.978,18.0193
14.7947,12.978,17.8483
14.4074,12.555,17.5772
18.7889,16.4121,22.8299
24.3047,21.1786,29.6545
24.72,21.6137,29.9876
19.4784,16.603,24.7085
21.5926,18.8574,26.2453
20.4109,17.7471,24.9966
25.6492,22.6786,30.5383
26.0465,22.9777,31.1277
21.3416,18.2844,26.8233
22.8152,20.3124,26.8602
40.1105,39.4684,40.9243
40.0013,39.2933,40.902
33.8958,34.857,32.7907
28.8031,25.8259,33.5269
30.0936,27.4002,34.2029
24.4727,21.4659,29.5278
24.7047,21.6809,29.7811
19.7239,17.2268,23.9706
23.2866,20.1967,28.6425
22.2101,19.4684,26.8278
27.0742,23.4736,33.3212
27.2104,23.5267,33.65
21.8797,18.927,27.0344
19.0907,16.2541,24.2667
18.3399,15.7274,23.012
19.0907,16.2541,24.2667
20.1544,17.5025,24.7348
20.1564,17.5041,24.7378
18.1911,16.0085,21.8287
21.2989,18.8951,25.2204
21.3181,18.7789,25.5387
18.4841,16.1793,22.3807
15.2279,12.8234,19.7555
18.8197,16.1793,23.5087
18.9513,16.779,22.5138
18.9513,16.779,22.5138
21.2015,20.0221,22.8462
21.4351,19.8767,23.7068
18.0471,15.4251,22.7798
13.9976,11.8134,18.0842
17.0533,14.8182,20.9078
14.3655,12.1707,18.427
27.7043,23.808,34.6314
14.2712,11.9938,18.5841
17.5145,15.1221,21.7131
14.4984,12.1114,19.0992
14.5555,12.747,17.6091
36,34,39
25.9404,22.7886,31.2175
25.5907,22.3233,31.1662
31,28,35
29,27,33
29.6113,27,33
21.9815,19.4007,26.2492
25.332,22.4722,29.998
20.6156,18.1909,24.6279
20.1199,17.5571,24.4889
28.0369,24.494,34.0578
24.3745,21.1855,29.8699
47.7153,49.364,45.844
25.2708,22.0934,30.6602
25.5624,21.8967,32.1382
22.6868,19.7174,27.8048
20.8502,17.7469,26.5175
18.6461,15.5764,24.5623
17.6336,14.704,23.31
22.8377,19.0736,30.0971
21.4055,18.3385,26.9053
17.0433,14.1316,22.7798
20.8502,17.7469,26.5175
18.6461,15.5764,24.5623
17.6336,14.704,23.31
22.8377,19.0736,30.0971
21.4055,18.3385,26.9053
17.0433,14.1316,22.7798
20.0727,17.1523,25.3476
20.9805,17.8951,26.5822
21.6114,18.2237,27.9651
19.6232,16.9029,24.4284
26.6234,23.0818,32.7688
26.2336,22.4397,33.0665
23.4853,20.0221,29.7811
18.6483,16.0191,23.3279
17.3396,14.9868,21.4567
17.8285,15.3172,22.2963
17.3396,14.9868,21.4567
18.7479,16.4046,22.7134
19.8079,17.1523,24.431
19.6232,16.9029,24.4284
14.7278,12.4714,18.9093
18.524,15.3704,24.7239
21.0341,18.6614,24.9042
14.2712,11.9938,18.5841
17.7089,14.912,22.976
17.7132,14.6982,23.6402
14.5439,12.2734,18.7929
24.4229,20.879,30.8158
21.0343,18.0398,26.3878
20.6824,17.7569,25.8973
18.9658,16.2912,23.7267
18.9658,16.2912,23.7267
17.7594,15.0042,22.8987
17.7594,15.0042,22.8987
25.3292,22.3278,30.3089
24.4844,21.5376,29.401
20.7774,17.7529,26
24.3322,22.6037,26.8407
26.6792,23.808,31.2914
23.7767,21.6093,27.0988
29,27,32.649
31,28,35
29.6113,27,33
19.8575,17.3012,24.2339
19.4055,17.0283,23.3976
28,26,31
27,25,30
27,25,30
26,24,29
10.0184,8.1,14.1
21.384,18.2,27.2
24.9545,22.18,29.4583
20.6843,17.5,26.6
19.8407,16.9,25.2
27.2382,24.0933,32.4086
27.2382,24.0933,32.4086
23.7813,20.9,28.6
23.7981,20.17,30.5041
22.4373,19.8,26.8
24.2121,21.2,29.3
23.7813,20.9,28.6
22.0039,19.5,26.1
24.2121,21.2,29.3
24.0421,20.8,29.7
19.7826,17.8,22.9
20,17,24
20,18,24
14.2802,12,18.6
32.3,28.5,38.54
32,29,37
32.3,28.5,38.54
32,29,37
32,29,37
32.3,28.5,38.54
32,29,37
12.3446,10.7,15.2
25,23,28
26,24,29
27.4861,24.3947,32.5235
29.7563,26.7243,34.5468
20.9223,18.6723,24.5358
18.9058,16.7113,22.5202
24.7785,22.0398,29.2155
25.0893,22.6288,28.9345
24.9056,22.0358,29.6204
25.4915,23.1302,29.1255
40.8097,42.613,38.8027
18.7765,16.8791,21.7672
20.8214,19.4376,22.8059
16.816,14.8347,20.0966
17.3439,15.6546,19.9789
18.7787,16.779,21.9805
20.8128,19.4394,22.7798
16.8469,14.9703,19.8951
21.0922,19.0003,24.3719
22.2206,20.6066,24.573
18.8103,17.1413,21.3513
18.0409,16.2544,20.8405
16.3334,14.4809,19.3605
17.1234,15.507,19.6234
16.4653,14.6895,19.3199
19.2718,18.117,20.9
19.0831,18.1909,20.3
17.8425,16.0289,20.7059
16.9013,15.4446,19.1035
21.0782,19.7748,22.925
16.147,14.1316,19.5559
21.0782,19.7748,22.925
14.8899,13.0297,18.0372
17.7153,16.0728,20.2437
16.8544,14.9106,20.0488
15.4838,13.6953,18.4247
20.9446,19.6778,22.7334
15.8357,13.9018,19.0798
20.9446,19.6778,22.7334
13.9778,12.2292,16.938
16.0416,14.1316,19.216
14.576,13.0652,16.9752
15.0064,13.3174,17.7594
12.0072,10.2409,15.2144
12.0072,10.2409,15.2144
11.5503,9.924,14.4432
11.7769,10.4781,13.8798
14.5965,13.2097,16.745
14.5965,13.2097,16.745
13.8313,12.3581,16.1902
13.7846,12.3127,16.1432
13.3492,11.8909,15.7031
12.0072,10.2409,15.2144
12.0072,10.2409,15.2144
11.5503,9.924,14.4432
13.1911,11.2651,16.6758
13.1911,11.2651,16.6758
12.6204,10.7935,15.9121
12.1985,10.413,15.4328
11.2017,9.8942,13.3595
14.1189,12.7459,16.2597
13.3492,11.8909,15.7031
12.7969,11.4219,15.0045
13.1911,11.2651,16.6758
13.1911,11.2651,16.6758
17.9714,15.3495,22.7134
14.273,12.2868,17.7873
13.8596,12.2053,16.6114
21.3866,18.2647,27.0344
19.5508,16.779,24.4967
17.9118,15.1979,22.9126
16.7521,14.2081,21.4451
21.0368,18.0431,26.3879
18.9658,16.2912,23.7267
18.9658,16.2912,23.7267
17.7594,15.0042,22.8987
20.6824,17.7569,25.8973
13.6328,11.4954,17.6421
13.6328,11.4954,17.6421
23.8439,20.6972,29.2859
24.139,20.8001,30.031
23.9797,21.6024,27.7062
23.6187,20.891,28.1035
18.8633,16.6638,22.4918
20.9125,18.6661,24.5191
20.9837,18.7801,24
27.4189,25.4114,30.3494
28.065,26.1701,30.7898
26.1294,24.0184,29.2741
26.2138,23.808,29.9076
26.7186,23.7115,31.6198
25.075,22.0881,30.0398
20.1971,17.5243,24.8246
24.2911,20.9,30.3
26.5033,23.6601,31.0661
26.3775,22.7575,32.7434
20.567,17.6132,25.8695
22.1142,19.5853,26.2583
20.878,18.1909,25.478
18.8487,16.4046,23.0453
21.3226,19.224,24.6055
22.4623,20.8803,24.7545
18.3623,16.6294,21.0424
16.8175,15.1221,19.488
19.4692,18.225,21.2416
19.0831,18.1909,20.3
17.5983,15.8028,20.4361
15.5691,14.1316,17.7796
16.7594,14.666,20.301
15.8143,14.0551,18.6704
16.4776,14.3609,20.0982
15.4684,13.5947,18.6021
15.9655,13.8251,19.6917
21.0844,19.8,22.9
21.0844,19.8,22.9
14.3422,12.4337,17.6543
14.3422,12.4337,17.6543
15.258,13.6716,17.7796
15.4684,13.5947,18.6021
14.8711,13.0553,17.917
15.3584,13.4408,18.6021
20.9457,19.7,22.7
20.9457,19.7,22.7
14.1713,12.2606,17.5058
14.1718,12.2609,17.5066
14.2021,12.2803,17.5611
17.0512,15.0462,20.3686
14.8613,13.1325,17.7108
14.3703,12.7459,17.0216
14.8613,13.1325,17.7108
14.3703,12.7459,17.0216
12.2804,10.4035,15.7543
12.2804,10.4035,15.7543
12.2804,10.4035,15.7543
12.2804,10.4035,15.7543
12.2804,10.4035,15.7543
12.2804,10.4035,15.7543
14.387,12.9007,16.745
14.3864,12.7684,17.023
14.3864,12.7684,17.023
14.387,12.9007,16.745
14.3703,12.7459,17.0216
14.3703,12.7459,17.0216
12.64,10.7935,15.9817
12.4499,10.5866,15.8623
12.64,10.7935,15.9817
12.4752,10.614,15.8783
14.387,12.9007,16.745
14.387,12.9007,16.745
18.1577,15.9536,21.8468
18.1577,15.9536,21.8468
17.84,15.8028,21.1767
17.6583,15.427,21.4502
21.3359,18.6331,25.9337
21.4572,18.5595,26.5175
20,18,25
21.1229,18.5595,25.4128
24.4351,21.6093,29.0835
24.4351,21.6093,29.0835
20.2057,17.6728,24.4967
25.5957,22.2521,31.354
25.5957,22.2521,31.354
24.4727,21.4659,29.5278
24.4727,21.4659,29.5278
25.5907,22.3233,31.1662
25.5907,22.3233,31.1662
21.0844,19.8,22.9
21.0844,19.8,22.9
21.0844,19.8,22.9
19.1161,16.5545,23.5747
19.1161,16.5545,23.5747
19.1161,16.5545,23.5747
15.6211,14.0551,18.0836
15.5746,13.9868,18.0836
15.6211,14.0551,18.0836
15.6211,14.0551,18.0836
24.566,21.6809,29.3376
24.566,21.6809,29.3376
12.3807,10.4781,15.9121
12.3807,10.4781,15.9121
24.688,21.5376,30.0627
23.4812,20.6019,28.3185
25.3682,22.5366,29.9708
22.7741,20.3848,26.5822
24.7091,21.5817,30.0274
23.4614,20.6019,28.2546
17.4651,15.5764,20.5036
15.9801,13.6716,20.1356
20.614,18.2054,24.5902
20.614,18.2054,24.5902
18.2942,16.0289,22.114
21.9328,19.7627,25.3327
21.0791,18.1488,26.2617
22.4615,19.7598,26.9681
19.7885,17.8282,22.8606
17.7713,15.5685,21.487
20,17,24
22,19,26
17.1685,15.1221,20.571
17.1685,15.1221,20.571
17.487,15.5764,20.571
16.6617,14.8943,19.488
20.2119,17.5986,24.6935
20.8385,18.1909,25.3476
19.2893,17.1957,22.6615
19.2893,17.1957,22.6615
23.3059,20.3848,28.2546
23.3059,20.3848,28.2546
19.2404,17.2268,22.4473
